num	corr_ew	true_corr_ew	corr_dr	true_corr_dr	snr
0	-0.9999999999930435	-0.06124572778664258	0.24918405657170525	0.7524967282454657	15618.362371774128
1	0.9999999999968499	-0.4054384150478009	0.6154408845180305	0.7037012243344769	13038.191371629222
2	0.9999999999973133	0.14954477969875915	0.8073832460329775	0.6168212857399366	12148.562676900581
3	-0.999999999993646	0.288568549118887	0.19458774443272223	0.6184005326633237	12212.281780574402
4	-0.99999999999603	-0.10078734296499568	0.18912398310710327	0.857474370177878	12746.89019079578
5	0.9999999998562862	0.12769023716172112	0.501390529911959	0.870522810153044	14705.290686875385
6	0.9999999999986379	-0.05236927322551501	0.5811408950902679	0.7912514921777422	15493.823554269591
7	-0.9999999999984828	0.16674889013586972	-0.012016378738329312	0.7107516051388759	14685.835071162928
8	-0.9999999999916945	-0.061017068794557386	-0.03583385890579167	0.8733894535446229	13094.650800123967
9	-0.9999999999813172	0.15343624988704915	0.386219161486334	0.8881778674838672	12758.943218699264
10	-0.9999999999456369	0.2108969915447742	0.2969688466785112	0.7069474100209644	13494.654468251918
11	-0.9999999999979684	-0.14994291856387842	-0.20561744947418256	0.7589951694047998	14205.938992693133
12	-0.9999999999972805	-0.19528626840329338	0.14905914990829053	0.8290933903457556	12207.015743104143
13	0.999999999997668	-0.20435825995350607	0.5069005095034461	0.8498535346501795	16350.66801788854
14	-0.9999999999972592	0.01641023242454628	0.0994851651175369	0.8275421044352288	9828.342516257959
15	-0.999999999988184	-0.008195505548770224	-0.04783197323608055	0.6444065773507336	15426.487178681107
16	0.9999999998079498	0.35179037410148484	0.33794004454358	0.8051088759138566	16746.310475546023
17	0.9999999999946532	-0.19446659323418505	0.5174936720350264	0.7595109632437157	14461.65420163687
18	0.9999999996341367	0.09775015722987071	0.46944330688213476	0.9161524127594647	16554.50394680772
19	0.999999999995808	0.12232538862249699	-0.0031110204710933925	0.7762774745678341	12494.607684566887
20	0.9999999999985935	0.2105341681728482	0.6073041450193647	0.769589149903029	14817.209173067085
21	0.999999999991892	0.1584368538340871	0.2686697666638048	0.7873066227263467	12166.79351158789
22	-0.9999999999963789	-0.15335637635846483	0.21406701889321345	0.6338452954834598	10383.771179442605
23	-0.9999999999904751	-0.1508632939566228	0.17732903556929527	0.7876698186974174	16092.406999242066
24	-0.9999999999967699	-0.09512529768613834	0.4190044661168128	0.7660790094981883	17049.015843652163
25	-0.9999999999964286	-0.37410999707223014	0.1807792427400588	0.7576663872382293	10135.120807404279
26	0.9999999999968473	-0.15980648961483135	0.33451452920444275	0.6482380453685086	13806.727514323098
27	-0.9999999995653323	-0.19230255566458615	0.2965036709670861	0.6368408626246619	12710.600780038176
28	-0.9999999999896978	0.21707768300645905	0.47061807236051156	0.6973827928426226	11025.109748548733
29	0.9999999999986301	-0.08686168432997328	0.7699149236194329	0.7740274650390628	16988.360454154245
30	0.9999999999965942	-0.4139439578952657	0.48087306516821615	0.8001409544300926	15656.622078989134
31	-0.9999999999972029	-0.09059419561957942	0.07055547011059797	0.6946293318558598	15855.437954882695
32	-0.9999999999966327	0.14097235853859014	0.09876611283646451	0.857037764866125	13861.310160361052
33	-0.9999999999908944	-0.2631511847825774	0.2311510676657844	0.8218936706024167	13285.190421016987
34	0.9999999999878865	-0.0467484851895573	0.5018232288826491	0.7909225963729442	11419.992005635877
35	-0.9999999999575926	0.12784552718027686	0.32417450875142884	0.7680380090679462	12044.68525921775
36	-0.9999999999969506	-0.17404961614308462	0.23538643402933215	0.8168589252978672	12929.170036204729
