correlation_observed	correlation_target	estimation_method	iteration	iti_mean	n_trials	signal_magnitude	snr_method
0.4767974440567782	0.8	lss	0	4.0	30	8.17	CNR_Amp/Noise-SD
0.24959098243018085	0.2	lss	0	4.0	30	8.17	CNR_Amp/Noise-SD
0.12052980654026775	0.6	lss	0	4.0	30	8.17	CNR_Amp/Noise-SD
-0.4299109727414019	-0.8	lss	0	4.0	30	8.17	CNR_Amp/Noise-SD
0.6553955595347521	0.0	lsa	0	4.0	30	8.17	CNR_Amp/Noise-SD
-0.07778611334655335	0.4	lsa	0	4.0	30	8.17	CNR_Amp/Noise-SD
0.6977987991513013	0.8	lsa	0	4.0	30	8.17	CNR_Amp/Noise-SD
-0.19646005919740442	0.2	lsa	0	4.0	30	8.17	CNR_Amp/Noise-SD
0.39200003228014674	0.6	lsa	0	4.0	30	8.17	CNR_Amp/Noise-SD
-0.03131592483880634	-0.8	lsa	0	4.0	30	8.17	CNR_Amp/Noise-SD
0.05226658680490769	0.4	lss	0	6.0	30	8.17	CNR_Amp/Noise-SD
0.7282592349293019	0.8	lss	0	6.0	30	8.17	CNR_Amp/Noise-SD
0.2006676074344426	0.2	lss	0	6.0	30	8.17	CNR_Amp/Noise-SD
0.10786659151425833	0.0	lss	0	6.0	30	8.17	CNR_Amp/Noise-SD
0.12041185567627637	0.6	lss	0	6.0	30	8.17	CNR_Amp/Noise-SD
-0.2020494285671648	-0.8	lss	0	6.0	30	8.17	CNR_Amp/Noise-SD
0.34953397272399855	0.4	lsa	0	6.0	30	8.17	CNR_Amp/Noise-SD
0.4408932240276835	0.8	lsa	0	6.0	30	8.17	CNR_Amp/Noise-SD
-0.08440443849526032	0.2	lsa	0	6.0	30	8.17	CNR_Amp/Noise-SD
0.05339294960791157	0.0	lsa	0	6.0	30	8.17	CNR_Amp/Noise-SD
0.22117230204358268	0.6	lsa	0	6.0	30	8.17	CNR_Amp/Noise-SD
-0.28693514048140223	-0.8	lsa	0	6.0	30	8.17	CNR_Amp/Noise-SD
-0.5541267676931723	-0.8	lss	0	8.0	30	8.17	CNR_Amp/Noise-SD
-0.036980670003486926	0.0	lss	0	8.0	30	8.17	CNR_Amp/Noise-SD
0.2096637131014131	0.6	lss	0	8.0	30	8.17	CNR_Amp/Noise-SD
0.5057702230275767	0.8	lss	0	8.0	30	8.17	CNR_Amp/Noise-SD
0.1253850990028085	0.4	lss	0	8.0	30	8.17	CNR_Amp/Noise-SD
-0.15031839013470585	0.2	lss	0	8.0	30	8.17	CNR_Amp/Noise-SD
-0.332150922593074	-0.8	lsa	0	8.0	30	8.17	CNR_Amp/Noise-SD
0.3018730089293516	0.0	lsa	0	8.0	30	8.17	CNR_Amp/Noise-SD
0.4659830190290472	0.6	lsa	0	8.0	30	8.17	CNR_Amp/Noise-SD
0.705305565749815	0.8	lsa	0	8.0	30	8.17	CNR_Amp/Noise-SD
0.12083665787034381	0.4	lsa	0	8.0	30	8.17	CNR_Amp/Noise-SD
0.1528909153582293	0.2	lsa	0	8.0	30	8.17	CNR_Amp/Noise-SD
0.45600163532510846	0.0	lss	0	2.0	45	8.17	CNR_Amp/Noise-SD
0.46653909476205224	0.8	lss	0	2.0	45	8.17	CNR_Amp/Noise-SD
0.1586920815859732	0.4	lss	0	2.0	45	8.17	CNR_Amp/Noise-SD
0.07180082556199081	0.2	lss	0	2.0	45	8.17	CNR_Amp/Noise-SD
0.09846101159054098	-0.8	lss	0	2.0	45	8.17	CNR_Amp/Noise-SD
0.49939764347698096	0.6	lss	0	2.0	45	8.17	CNR_Amp/Noise-SD
-0.9999944155030912	0.0	lsa	0	2.0	45	8.17	CNR_Amp/Noise-SD
-0.9999999997934274	0.8	lsa	0	2.0	45	8.17	CNR_Amp/Noise-SD
-0.9999999999783203	0.4	lsa	0	2.0	45	8.17	CNR_Amp/Noise-SD
-0.9999999809284814	0.2	lsa	0	2.0	45	8.17	CNR_Amp/Noise-SD
-0.9916258704657931	-0.8	lsa	0	2.0	45	8.17	CNR_Amp/Noise-SD
-0.9999999986935276	0.6	lsa	0	2.0	45	8.17	CNR_Amp/Noise-SD
0.185396883860571	0.0	lss	0	4.0	45	8.17	CNR_Amp/Noise-SD
0.43509931282169106	0.6	lss	0	4.0	45	8.17	CNR_Amp/Noise-SD
0.2334528114694534	0.8	lss	0	4.0	45	8.17	CNR_Amp/Noise-SD
0.5857473917275134	0.4	lss	0	4.0	45	8.17	CNR_Amp/Noise-SD
0.16886907918290442	0.2	lss	0	4.0	45	8.17	CNR_Amp/Noise-SD
-0.13441059862357654	-0.8	lss	0	4.0	45	8.17	CNR_Amp/Noise-SD
-0.5771607676546472	0.0	lsa	0	4.0	45	8.17	CNR_Amp/Noise-SD
0.005452687345183713	0.6	lsa	0	4.0	45	8.17	CNR_Amp/Noise-SD
0.0868987190231153	0.8	lsa	0	4.0	45	8.17	CNR_Amp/Noise-SD
-0.4120483383418925	0.4	lsa	0	4.0	45	8.17	CNR_Amp/Noise-SD
-0.5882712404727952	0.2	lsa	0	4.0	45	8.17	CNR_Amp/Noise-SD
-0.3801597035803671	-0.8	lsa	0	4.0	45	8.17	CNR_Amp/Noise-SD
-0.08997492457931948	0.0	lss	0	6.0	45	8.17	CNR_Amp/Noise-SD
0.5390267737964474	0.6	lss	0	6.0	45	8.17	CNR_Amp/Noise-SD
0.4607171897485872	0.8	lss	0	6.0	45	8.17	CNR_Amp/Noise-SD
0.006623198685451515	0.4	lss	0	6.0	45	8.17	CNR_Amp/Noise-SD
0.2649773436435067	0.2	lss	0	6.0	45	8.17	CNR_Amp/Noise-SD
-0.5722374355613206	-0.8	lss	0	6.0	45	8.17	CNR_Amp/Noise-SD
0.17217363655270324	0.0	lsa	0	6.0	45	8.17	CNR_Amp/Noise-SD
0.509156770445384	0.6	lsa	0	6.0	45	8.17	CNR_Amp/Noise-SD
0.3626746914650581	0.8	lsa	0	6.0	45	8.17	CNR_Amp/Noise-SD
0.13981446031898875	0.4	lsa	0	6.0	45	8.17	CNR_Amp/Noise-SD
0.2511930349743122	0.2	lsa	0	6.0	45	8.17	CNR_Amp/Noise-SD
-0.4014187903988648	-0.8	lsa	0	6.0	45	8.17	CNR_Amp/Noise-SD
0.3862635451447304	0.2	lss	0	8.0	45	8.17	CNR_Amp/Noise-SD
0.5996814172328043	0.8	lss	0	8.0	45	8.17	CNR_Amp/Noise-SD
0.32536027440904464	0.4	lss	0	8.0	45	8.17	CNR_Amp/Noise-SD
-0.4054833715915223	-0.8	lss	0	8.0	45	8.17	CNR_Amp/Noise-SD
0.14488490485138886	0.0	lss	0	8.0	45	8.17	CNR_Amp/Noise-SD
0.36588265154576693	0.6	lss	0	8.0	45	8.17	CNR_Amp/Noise-SD
0.2338825433863649	0.2	lsa	0	8.0	45	8.17	CNR_Amp/Noise-SD
0.6052656871489135	0.8	lsa	0	8.0	45	8.17	CNR_Amp/Noise-SD
0.48257509863691456	0.4	lsa	0	8.0	45	8.17	CNR_Amp/Noise-SD
-0.2639743900137457	-0.8	lsa	0	8.0	45	8.17	CNR_Amp/Noise-SD
0.12723662035946084	0.0	lsa	0	8.0	45	8.17	CNR_Amp/Noise-SD
0.4383306192144904	0.6	lsa	0	8.0	45	8.17	CNR_Amp/Noise-SD
-0.10939284789775504	-0.8	lss	0	2.0	60	8.17	CNR_Amp/Noise-SD
-0.18974448076567343	0.0	lss	0	2.0	60	8.17	CNR_Amp/Noise-SD
-0.0361778236553492	0.2	lss	0	2.0	60	8.17	CNR_Amp/Noise-SD
0.207284076648796	0.8	lss	0	2.0	60	8.17	CNR_Amp/Noise-SD
0.08808354606517348	0.6	lss	0	2.0	60	8.17	CNR_Amp/Noise-SD
-0.043400049773066565	0.4	lss	0	2.0	60	8.17	CNR_Amp/Noise-SD
-0.9977779635928703	-0.8	lsa	0	2.0	60	8.17	CNR_Amp/Noise-SD
-0.9999972381395682	0.0	lsa	0	2.0	60	8.17	CNR_Amp/Noise-SD
-0.9999937662280649	0.2	lsa	0	2.0	60	8.17	CNR_Amp/Noise-SD
-0.9882260336920392	0.8	lsa	0	2.0	60	8.17	CNR_Amp/Noise-SD
-0.999177408173707	0.6	lsa	0	2.0	60	8.17	CNR_Amp/Noise-SD
-0.9973526620536437	0.4	lsa	0	2.0	60	8.17	CNR_Amp/Noise-SD
0.10141096704518598	0.0	lss	0	4.0	60	8.17	CNR_Amp/Noise-SD
0.5234172007623173	0.4	lss	0	4.0	60	8.17	CNR_Amp/Noise-SD
0.5376887470342481	0.8	lss	0	4.0	60	8.17	CNR_Amp/Noise-SD
-0.1441100883721317	-0.8	lss	0	4.0	60	8.17	CNR_Amp/Noise-SD
0.3327423700622115	0.6	lss	0	4.0	60	8.17	CNR_Amp/Noise-SD
0.19535371309050686	0.2	lss	0	4.0	60	8.17	CNR_Amp/Noise-SD
-0.20868949221295394	0.0	lsa	0	4.0	60	8.17	CNR_Amp/Noise-SD
-0.7506096905203441	0.4	lsa	0	4.0	60	8.17	CNR_Amp/Noise-SD
0.3000714676899237	0.8	lsa	0	4.0	60	8.17	CNR_Amp/Noise-SD
-0.2302380599804403	-0.8	lsa	0	4.0	60	8.17	CNR_Amp/Noise-SD
-0.08741799960944197	0.6	lsa	0	4.0	60	8.17	CNR_Amp/Noise-SD
0.10381645676982901	0.2	lsa	0	4.0	60	8.17	CNR_Amp/Noise-SD
0.4384734239544864	0.8	lss	0	6.0	60	8.17	CNR_Amp/Noise-SD
-0.16850231659000778	0.0	lss	0	6.0	60	8.17	CNR_Amp/Noise-SD
0.14689493550158852	0.2	lss	0	6.0	60	8.17	CNR_Amp/Noise-SD
-0.5023406167156474	-0.8	lss	0	6.0	60	8.17	CNR_Amp/Noise-SD
