num	corr_ew	true_corr_ew	corr_dr	true_corr_dr	snr
0	0.5216465347452514	0.12965261670627043	0.2609976446272434	0.6893697700666879	353.07347531225844
1	0.13438849877675016	-0.3143208522175166	0.7155161619981041	0.6121972204690428	454.061184502751
2	0.35149858271112167	-0.013428914672173612	0.7426436528596001	0.5092097185407518	278.53442685592347
3	0.6574478652088203	0.2811320074336597	0.7151961270150979	0.7878641313178532	393.42195672869525
4	0.0036517861023805534	-0.1038595104784217	0.3626688397865423	0.703539669362707	386.5836962224661
5	0.6454235475936042	0.5476622556741405	0.7219409895640814	0.9209526982330747	332.55061418043675
6	0.6059780385383678	-0.1526599877566661	0.5442395685266417	0.7871124942418319	464.73568373791755
7	0.5455792003627676	-0.06309856118453938	0.7183384194577656	0.7086023928321108	405.760592800592
8	0.16550647314243702	-0.39319162320905676	0.851085785716851	0.924671637443487	325.53648012585734
9	0.8552524801061432	0.33522374286371937	0.5305851228449475	0.9078172401647222	343.578880842634
10	0.75127529120691	0.44469338232094785	0.706485553284314	0.7559251134553746	350.49504619895373
11	0.31842369933273634	0.28980951220360496	0.34992226695700274	0.7497335298279743	386.3747539085433
12	0.31580088083748215	-0.31713975336290373	0.5197972358950618	0.7758321285365715	334.94453634889624
13	-0.1688405335887748	-0.4554917380263016	0.7897371992115323	0.8848566686055563	523.8679135373055
14	-0.15231290517885887	-0.10730345426987221	0.3340929688957835	0.9215801190686643	304.50080379779274
15	0.2349067693355358	-0.025913609620210738	0.701543562655368	0.7835993916503852	325.36925201156237
16	0.3914472646720647	0.5677514761652515	0.6301386033607377	0.7169733243332995	424.4684424161906
17	0.4131823140659556	-0.20815181381642991	0.8131458989420923	0.8901317063530299	319.7938902630116
18	0.4778034963015911	0.205966638913788	0.5179706850895726	0.9526834334862935	330.61858048332846
19	0.4499922329353041	-0.031798246010124154	0.1733119938976399	0.8765304971312624	363.1409122104542
20	0.3478037958085526	0.2410319244824211	0.5694105715535935	0.6891704377810657	350.59987417570835
21	0.306830705214175	-0.02506768328312232	0.1333459330080464	0.6605984230274305	299.0904907232487
22	0.4963379343846608	-0.10122011526084336	0.5352557742836535	0.7333474830069834	333.72492933876407
23	0.016728281090233738	-0.19194818865424246	0.4266403825512485	0.8612410192045252	321.404988788785
24	0.4302404575223298	-0.009495031478190303	0.528013078287848	0.7469330836682618	366.0698435380967
25	-0.44577285825626245	-0.38124696461173435	0.6960280917174563	0.7818374045095644	340.2872349942681
26	0.017781692217306837	-0.20199833809903017	0.36318035051664094	0.5705290231882878	368.19125025975626
27	0.30948785810212226	-0.34507711999041546	0.5642709802044176	0.6474683667000346	382.91110712625414
28	0.6752783283986803	0.344439486022292	0.6018712437752514	0.321012318375784	307.4667719894937
29	0.6204274166969428	-0.19454056779528292	0.6587908694197321	0.5912776666158023	419.12332726385625
30	0.03794861767779881	-0.7435049299567325	0.5049212793265325	0.8740012757900656	393.29679107648906
31	-0.039871639625913224	0.03449281033814678	0.2623409100273782	0.6299503367364775	317.80121199137324
32	-0.2678666518842489	0.14232265685099807	0.741269078724016	0.7249509720392296	340.50798780979176
33	-0.3330272723061189	-0.08301523741944807	0.5760261832728666	0.7623657510558369	277.42498532327687
34	0.4575329584125107	-0.3384720327135769	0.8332753140703293	0.8408194130572372	337.0528919016304
35	-0.2794302474583081	-0.019057178024629567	0.6364863408806986	0.8212979911229629	243.56517560548988
36	0.7431363551172296	0.4116964822586899	0.5866746725149887	0.7893428811919906	293.5875623565964
37	-0.021418007750656647	-0.25877029700463594	-0.10001389619489315	0.5013848325791258	355.8402129460116
38	0.6919311093901044	0.21577405003391414	0.6662248392325523	0.9302813484852536	345.88292250442873
39	0.6281542312330799	0.2026670183118384	0.5578558544764146	0.8918424177496956	349.9739589042225
40	0.4900649155901712	0.3987147241009267	0.7441852547121257	0.8780646286213323	339.1627895402621
41	-0.07168791904684932	-0.04542387658949287	0.6088153675014173	0.8794916689521762	362.1831898340798
42	0.44808483192724635	-0.25472672604054636	0.6813467629169272	0.816075055421043	387.53548229869926
43	0.4580906384802974	-0.10966697516232551	0.7138733836886719	0.785343608266499	330.48990058880935
44	-0.039864848819256574	0.32442325150655177	0.7352149015811072	0.7351218814520669	331.538936039135
45	0.21879059739554865	-0.39361926430913546	0.6778590782137698	0.720981759753623	371.4683817116203
46	0.3080814452542617	-0.20867136838773734	0.5924662452691589	0.8253897436994773	346.45153389287003
47	0.37392506551277943	-0.4163169729772194	0.7496029123861913	0.8696718944264408	321.636288575034
48	0.5823634869409812	0.31762285520888256	0.5719559061607405	0.7835366801666628	362.4761106063986
49	-0.16252636175509905	0.22278102532942154	0.48397729416017743	0.8484507837897347	415.1612826574365
50	-0.04969134628637628	-0.09326124230460915	0.34401240697292385	0.6283699015990972	313.8878338760014
51	0.6722388132618118	0.38949789964590686	0.7915160938180329	0.7977399259563674	316.1712699698514
52	0.47216566270698007	-0.2384130061131679	0.7520941011043407	0.7277775297691287	402.94583192395504
53	0.550574036233263	0.313191027824518	0.6995268438416191	0.8742400530838651	341.07188924535643
54	0.5506470806939935	0.4764796126010672	0.7083604443201457	0.6102918468202252	337.605633587772
55	-0.03724906890258067	-0.24267616133474865	0.6359707586512184	0.8223234168890285	263.3574902887763
56	0.18462281418029022	0.23606069507625	0.7571672947233953	0.7262800949513959	312.3555204628272
57	0.7012345323509261	-0.08477243921392635	0.7372790440549504	0.9021186490833552	353.5887027167175
58	0.05936880229155627	0.4642389010732654	0.49556929986341036	0.8315737238923446	438.1548236029853
59	-0.16075952160582077	-0.2510900635555817	0.6282748977354758	0.7375750546620911	321.60632812928037
60	-0.11050155501799905	-0.07190832712563582	0.5754639832788201	0.8146966808784941	307.1854429717897
61	0.7635019641922897	0.17149064240231643	0.509677779814278	0.738863943695294	360.12804572817527
62	0.6519226740495259	-0.0862811611469958	0.48035550366070706	0.8335883121244996	324.1938879617239
63	0.16509790452886133	-0.05713250516857498	0.24795167116564854	0.5483954793391477	375.76665355033424
64	0.3460734365063602	0.0897493184677155	0.6449933100647836	0.8015832451507431	304.37320985478794
65	0.5602026898438814	0.34489971135955044	0.5880367981865211	0.8646350253445035	401.0236761321432
66	0.7870597017152674	0.058381094261945876	0.7319460812494746	0.9079842435900718	399.5649861259259
67	0.6896660315802202	0.03933984272801327	0.47908086566570646	0.7367457755581959	393.77043393951965
68	0.8665734547857256	0.43056495226500935	0.5466476674812725	0.7215026954793404	306.8882966277345
69	0.4173625682924162	-0.05186771092497134	0.5122604619036284	0.7258538965547293	283.7725129008392
70	0.7164972650848584	0.2055931699373774	0.679960591753731	0.9393807736647488	305.2949833291646
71	0.3497202742354752	0.19251776008849486	0.5926082520213481	0.6259400443030609	368.8377091841981
72	0.3369283206763069	0.09800650753745499	0.43069594529757893	0.8805415814898292	298.03371318224225
73	0.052649958887047967	-0.1320377472760364	0.5591106704307537	0.8367403035363329	396.3390388996146
74	0.39321880881773597	0.07809931193628117	0.47902672615241115	0.8485971374095945	499.61131564948414
75	0.47004348252305944	0.37198142328345357	0.8266219971240214	0.8021028692148632	324.63604595286915
76	0.16848604384078153	0.08085014352670081	0.7175569555164151	0.8252336209524649	406.22584272247474
77	0.09872481491017686	-0.3956313099379823	0.3080999844714231	0.635821059861132	326.50945000800726
78	0.7558248963178996	0.24759150671101146	0.7059147007713671	0.9035346035667764	333.68630966510443
79	0.34939226383331035	0.2912681753117051	0.6447082812702061	0.7278242525739764	333.50099143645065
80	0.4591540947486892	-0.08488766465126693	0.48429067562313255	0.576803003217894	337.44514567748325
81	0.5112628452282988	0.08205218688130528	0.8374019648547062	0.9093028518252808	277.79507326068773
82	0.30159674941549736	0.12925706240732274	0.535523216309711	0.8318055058750377	326.88156565364113
83	-0.07538162306883411	0.023387334988298432	0.5358077210595577	0.6824719986293127	419.0133379131258
84	0.30998450058739924	0.08307869981960202	0.7836431876383861	0.7561993047292276	217.69486020712594
85	0.6504275482524369	-0.04758151592300705	0.3724114997384229	0.8180336588039288	338.31157178025876
86	0.231392338799349	-0.31733604295201834	0.3817937110454596	0.812323376177575	312.9318047007347
87	0.6744864154882038	-0.00872542776541241	0.746401875143111	0.7456975090059725	356.34320649894113
88	0.8355181029979579	0.22915253201012678	0.12107894572672694	0.8355958168190983	390.67758964741415
89	0.0861269147947414	0.0739368815116512	0.6055059270717614	0.6507465321256978	318.5820458256015
90	0.4813083332308473	0.24667364024773447	0.6209850047304561	0.6958288111952368	342.53177599041487
91	0.21918090459519415	0.21610551431103203	0.2864722773735399	0.8757754683158394	437.39695840989043
92	0.10317091370609224	0.506214724279181	0.6768196801867111	0.9223636272208094	415.13152817788915
93	0.6869835028742561	0.5312250054493127	0.6990905265383596	0.8906187774275587	445.07789591204045
94	0.27520061448718774	-0.09023175791613572	0.6425060241386622	0.7887233816567378	389.4653110589607
95	0.29819636981499426	-0.1475162081418864	0.36697515150589555	0.8155821682813303	314.7029539671232
96	0.7552351156499414	0.01935405836519122	0.6598913765331683	0.8584402755648205	335.69575604088385
97	0.6215781925966226	0.3986932663771374	0.7858463270890452	0.720474470376587	337.7295579926991
98	0.6533322593389522	0.3455424121300146	0.3750808670035374	0.9387865583468238	301.01719163491765
99	0.27914602977787595	0.04503341252557419	0.7453674198705109	0.7954818995642726	339.3365580237436
100	0.3640824129740459	-0.32028110463639714	0.60388034782283	0.8404967064344664	310.50185517442696
101	0.14849576088039254	-0.2425109118542151	0.3485255564044825	0.9245179086826798	337.93088086442117
102	0.3015952882899545	-0.013167704684075862	0.8305528174026141	0.8602099492684566	363.85001691366455
103	0.34722027626439644	0.08818951566668953	0.6921452423455755	0.863115753436866	317.5685410932122
104	0.3867157641980076	0.5118606162440371	0.6794169020087011	0.9547181282034888	362.3382068129249
105	0.47205997996835075	-0.28240421654325576	0.4142996048010256	0.7354946797523079	308.47441312589217
106	0.6139025762653018	-0.04272494092475849	0.23070658080987744	0.516097366313113	338.32586533112135
107	0.5542028189606267	0.47180861004119	0.6354225837303743	0.9236599793714743	305.39874745093584
108	0.1123054299653855	0.06767471671297998	0.2797220212688005	0.8835593920862621	451.23277682090367
109	0.7564338142806171	0.13474910159519946	0.7212518113825426	0.5379630419705546	399.73971558573726
110	0.49949898320493646	-0.136300726922396	0.5799234940017607	0.7595051698010981	350.8943160426799
111	0.25791234899961296	-0.12288597288187302	0.7482285051485833	0.9371292748620227	377.62666430679576
112	0.5652231060079415	-0.1944793703141272	0.32580938135038373	0.9279256908411848	370.65913923489046
113	0.4247740410767707	0.2775358860805568	0.7167425398164579	0.8763871974933287	323.29246963446167
114	-0.029551139955485705	-0.41632987392660487	0.5186299071406693	0.8475462360659081	306.6181402617339
115	0.6999798792797535	-0.5481145959525697	0.8965419541418262	0.7783691031731168	360.34230138526226
116	0.6292360563700253	0.12007794878981447	0.6744606515350133	0.8782354402549516	369.6368584569325
117	0.5181278836591172	0.2788908302726691	0.5852564729362147	0.5940190628767561	287.22858953059205
118	0.4757326924558083	0.12238563807585363	0.8532590464767128	0.8068017338547683	368.1899980693128
119	0.28828243565438133	-0.15768166752488683	0.49972403614902045	0.8505650017021864	307.97937851260536
120	0.698971873774335	0.14106153855865763	0.7137952433885026	0.8088577120701411	371.78137429021695
121	0.5985311427382232	0.13714518964117514	0.6219583276647844	0.7937710175039985	448.6316919205966
122	0.038620906115995134	-0.29138770349098714	0.20409377239529894	0.7784021346311552	280.1666985436324
123	-0.04078005007520187	0.294397411209249	0.353291329404176	0.851514984082741	386.0142833397661
124	0.021224319173258753	-0.23920301348789738	0.414190504196529	0.6250583798554757	396.6253651101034
125	0.7811286757241646	0.13297778772426316	0.42837465842595435	0.9058570319134776	364.1707612808925
126	0.3931393409039795	-0.24161430574060566	0.8127469990860844	0.8297985432824314	363.3910427895519
127	0.33979612746793025	-0.09779902801947607	0.6705276139450425	0.832017234486122	420.53939532101685
128	0.3466609585287369	0.1597148001335191	0.6728929497254655	0.8273948558377735	389.37470430683663
129	0.5756022999235562	-0.09732321856103136	0.7522024258762033	0.7710942240300855	357.2581943340279
130	0.6221567941364446	0.2613637758131867	0.8011480169588543	0.9193940622413513	375.6107805665992
131	0.12276967549100942	-0.38068463240227374	0.30396911626740086	0.6896595691771601	344.7300150972764
132	0.5825510347371494	0.0359549660340166	0.5814738925549896	0.733116077171775	338.69436201339226
133	0.6739562993952621	0.5411075849391663	0.7802476177115469	0.8825113274559422	457.18623941261063
134	0.48393597838143243	-0.22297727164267936	0.7127974914181103	0.913560976825377	336.51258682478965
135	0.35707037796774893	-0.14409202502740934	0.7209705712079282	0.882301663575409	455.8511816851779
136	0.5138290006673859	0.13943336867350478	0.3189129444409695	0.7225738893708894	299.6790918688634
137	0.6593736139717412	0.036890080449639304	0.8736400259711642	0.8633209141697396	440.9649764298866
138	0.671747538416564	0.130496209531473	0.8482095781240678	0.88199224414132	294.29653360371043
139	-0.07374663754826681	-0.45481798699008297	0.44098657229984456	0.8143569083540578	386.76409299642086
140	0.8225485241319195	-0.47248520109994474	0.766354924856942	0.9146371716346869	365.90225228852876
141	0.600653248473854	0.26650594836327757	0.6676542274570657	0.8366389634401953	364.59493426039086
142	-0.3110765242261915	-0.03127937273683741	0.3977615038265063	0.668052852944736	292.47794751705317
143	0.5934586893686408	-0.35456344324293887	0.6453117690509194	0.8330805869169572	363.0488968891512
144	0.5008161321265484	0.3093666480602523	0.39293756296866056	0.757005392965835	349.95314510508484
145	0.1315421192679226	-0.33148306133409383	0.6934717362256922	0.838254911442144	402.8299752906416
146	0.22542368059147663	0.0014092399835626864	0.29068211397690596	0.6280943200426489	439.855295522835
147	0.40094324153678645	0.20371516681891153	0.7863498454415898	0.7432300848408762	415.575810628854
148	0.5100259709866681	0.17712405051526908	0.32736483161860425	0.6968392190271192	314.6573725561541
149	0.392572455325156	-0.5040641273498956	0.6538979884199281	0.8852006418633713	341.4870027776073
150	0.4959961770269439	-0.23354614124359718	0.6462755378016188	0.850372266343826	289.94753306799123
151	0.4723415440720967	-0.17595189034400066	0.6716262246937963	0.6228519271979164	337.3759873554385
152	0.31113366675729964	-0.2743730058970015	0.6042155797248119	0.753718377768131	342.0648350353858
153	0.3592149557159555	-0.214647047877662	0.7963988250522949	0.7140170253917325	428.3668352498509
154	0.605806344011841	-0.14681643614552506	0.2986171775233562	0.5547891830789087	362.959553006074
155	0.47552231328343664	-0.09891557359006638	0.47216775438259595	0.7316122596065066	353.0839373771801
156	0.09402752586110591	0.022938500678812184	0.5366322079503307	0.5773633836713992	406.59459989061963
157	0.5891754740250998	0.4485442950736248	0.7315110181256862	0.7791013362945408	326.54420490675875
158	0.6223329990994558	-0.18809286958627616	0.6000325778585076	0.7441119633099897	427.3409998457183
159	0.6239070639665046	0.34797839614317744	0.7625868691977049	0.8664303616588404	257.994427275224
160	0.08185532607470562	-0.6384575617772191	0.7771775871137806	0.9120041847042514	382.76464144124304
161	0.6702128243729788	-0.44708566832312513	0.7117166871946045	0.8580029151410679	339.54799538110615
162	0.34294111604949623	0.12352962584310874	0.24723049977203287	0.7665846124664673	390.69848271787794
163	0.72958739269654	-0.26671795789263375	0.4635595037092721	0.8918411406925535	373.0737632850171
164	0.45419729748742743	-0.11946896151047115	0.6464379962610592	0.8278252951804069	370.0747407240108
165	0.2864640756930357	-0.17372129545236475	0.1888806469675212	0.4485336326479259	412.4808505831128
166	0.5368248749967295	-0.08017824035034696	0.08760978938671941	0.8281729194839347	302.67790147883153
167	-0.33637033354423373	0.16868516227162877	0.6653997249963776	0.9259873137969687	336.02562079963013
168	0.4099761924921338	0.030286882660861797	0.4446739337149014	0.6566410530087822	354.81374852279157
169	0.628485086923165	0.26539159471927637	0.6280480996371721	0.8400318274519233	343.25600859687466
170	0.2511569942032121	-0.317656600287925	0.3033071274235625	0.7971553819249475	304.18167084250507
171	0.6176459029344469	0.19472718672087266	0.837158820446456	0.8059565597398168	515.7315449897167
172	0.15160721068059185	-0.03271200072036424	0.46626321840044593	0.7633062212119508	427.9367768948251
173	0.1027533342155195	-0.3090063061235399	0.5860301375644594	0.8161973103016142	377.7658911192658
174	0.5260701791045778	0.10075562318731383	0.6517460325038302	0.6742733715022075	340.3187358224982
175	0.3542583142906275	0.11790360247416254	0.6259816080619142	0.8859333922218359	321.37763965822063
176	0.09477401093581453	0.06989341523697475	0.35774084887817614	0.8652342423397051	324.1792347673294
177	0.18040403544062128	-0.22762647203270522	0.2715647737403339	0.8702717438362687	371.4043455379335
178	0.5794009588012892	0.08234230962683642	0.46678961467291824	0.8729912671935719	308.62467028777985
179	-0.07266235285574325	0.10335174369117804	0.6317466104848366	0.8645939400235372	393.8714564069486
180	0.6223891029463829	-0.004036342545204929	0.721762642920479	0.8520545386240577	350.95758220146973
181	0.7040388588800485	0.3538175366881335	0.7134853369421867	0.8729756033952533	316.66703324494523
182	0.7424626640999203	0.5097360186376737	0.4890940381172432	0.8011848285941745	343.305850908548
183	-0.23924237730999323	0.2899015873087212	0.4604986493944276	0.8006247550483919	348.424862256216
