correlation_observed	correlation_target	estimation_method	iteration	iti_mean	n_trials	signal_magnitude	snr_method
0.09645128164917507	-0.4	lsa	0	4.0	15	37.06	CNR_Amp/Noise-SD
0.08751954167514485	-0.6	lsa	0	4.0	15	37.06	CNR_Amp/Noise-SD
-0.11142645072170515	-0.2	lsa	0	4.0	15	37.06	CNR_Amp/Noise-SD
-0.07055293469713941	-0.2	lss	0	6.0	15	37.06	CNR_Amp/Noise-SD
-0.21198280248188464	-0.8	lss	0	6.0	15	37.06	CNR_Amp/Noise-SD
-0.2966252414271285	-0.4	lss	0	6.0	15	37.06	CNR_Amp/Noise-SD
-0.10205228475039498	-0.6	lss	0	6.0	15	37.06	CNR_Amp/Noise-SD
-0.32392571568468986	-0.2	lsa	0	6.0	15	37.06	CNR_Amp/Noise-SD
-0.5216689894559513	-0.8	lsa	0	6.0	15	37.06	CNR_Amp/Noise-SD
-0.24839664467246292	-0.4	lsa	0	6.0	15	37.06	CNR_Amp/Noise-SD
-0.3313656727569999	-0.6	lsa	0	6.0	15	37.06	CNR_Amp/Noise-SD
-0.36109799280469157	-0.2	lss	0	8.0	15	37.06	CNR_Amp/Noise-SD
-0.2423870566821247	-0.6	lss	0	8.0	15	37.06	CNR_Amp/Noise-SD
-0.4454911282632362	-0.4	lss	0	8.0	15	37.06	CNR_Amp/Noise-SD
-0.43090562294470547	-0.8	lss	0	8.0	15	37.06	CNR_Amp/Noise-SD
0.05259215747445082	-0.2	lsa	0	8.0	15	37.06	CNR_Amp/Noise-SD
-0.17808893464244588	-0.6	lsa	0	8.0	15	37.06	CNR_Amp/Noise-SD
-0.1856811633605927	-0.4	lsa	0	8.0	15	37.06	CNR_Amp/Noise-SD
-0.06855870966490957	-0.8	lsa	0	8.0	15	37.06	CNR_Amp/Noise-SD
-0.4418172479973508	-0.8	lss	0	2.0	30	37.06	CNR_Amp/Noise-SD
-0.9998795726239558	-0.4	lss	0	2.0	30	37.06	CNR_Amp/Noise-SD
0.11748332388648183	-0.2	lss	0	2.0	30	37.06	CNR_Amp/Noise-SD
-0.4632120750566074	-0.6	lss	0	2.0	30	37.06	CNR_Amp/Noise-SD
-0.8086865983981462	-0.8	lsa	0	2.0	30	37.06	CNR_Amp/Noise-SD
0.9999999999999999	-0.4	lsa	0	2.0	30	37.06	CNR_Amp/Noise-SD
0.9999839140131108	-0.2	lsa	0	2.0	30	37.06	CNR_Amp/Noise-SD
0.6860862937848267	-0.6	lsa	0	2.0	30	37.06	CNR_Amp/Noise-SD
-0.3352912770434501	-0.6	lss	0	4.0	30	37.06	CNR_Amp/Noise-SD
-0.5693310571527391	-0.4	lss	0	4.0	30	37.06	CNR_Amp/Noise-SD
