num	corr_ew	true_corr_ew	corr_dr	true_corr_dr	snr
0	0.5523026479095867	0.12965261670627043	0.49133427950126535	0.6893697700666879	35307.34753122584
1	0.2070120722679755	-0.3143208522175166	0.6674423224884621	0.6121972204690428	45406.118450275106
2	0.5528017429078432	-0.013428914672173612	0.7950370837586889	0.5092097185407518	27853.442685592345
3	0.6955138956009699	0.2811320074336597	0.8000104918870895	0.7878641313178532	39342.19567286954
4	-0.037651480813224655	-0.1038595104784217	0.4131352013984376	0.703539669362707	38658.3696222466
5	0.7419729537326742	0.5476622556741405	0.7406587290937868	0.9209526982330747	33255.06141804368
6	0.3489566694128827	-0.1526599877566661	0.5524350281007699	0.7871124942418319	46473.56837379174
7	0.526011168676452	-0.06309856118453938	0.7892737518889116	0.7086023928321108	40576.059280059206
8	0.07264696855400207	-0.39319162320905676	0.9168006552978045	0.924671637443487	32553.648012585734
9	0.8133865949678908	0.33522374286371937	0.705909871208134	0.9078172401647222	34357.888084263395
10	0.7312245217612052	0.44469338232094785	0.795146829263794	0.7559251134553746	35049.504619895364
11	0.5387804335550381	0.28980951220360496	0.6602837033606589	0.7497335298279743	38637.47539085432
12	0.48316266904111793	-0.31713975336290373	0.790499367367164	0.7758321285365715	33494.45363488962
13	-0.07108687666726929	-0.4554917380263016	0.7798097652759948	0.8848566686055563	52386.79135373056
14	-0.07579207171365776	-0.10730345426987221	0.35826046475421264	0.9215801190686643	30450.08037977927
15	0.183877767546421	-0.025913609620210738	0.7189297973571207	0.7835993916503852	32536.925201156235
16	0.5476156633606472	0.5677514761652515	0.6431368704251911	0.7169733243332995	42446.84424161906
17	0.5130246637587396	-0.20815181381642991	0.7150312557354905	0.8901317063530299	31979.389026301167
18	0.5652359454730225	0.205966638913788	0.6740918704007479	0.9526834334862935	33061.858048332855
19	0.4378439211583842	-0.031798246010124154	0.38015222155086964	0.8765304971312624	36314.09122104543
20	0.42544876946097654	0.2410319244824211	0.7578501990082636	0.6891704377810657	35059.98741757084
21	0.2947825327487277	-0.02506768328312232	0.06728823146867075	0.6605984230274305	29909.04907232487
22	0.6454666162677034	-0.10122011526084336	0.7021862803737516	0.7333474830069834	33372.492933876405
23	0.18055273312986925	-0.19194818865424246	0.6166023903928697	0.8612410192045252	32140.498878878483
24	0.44461594721244807	-0.009495031478190303	0.672402506225209	0.7469330836682618	36606.98435380966
25	-0.6146829190907772	-0.38124696461173435	0.7638888326398722	0.7818374045095644	34028.72349942681
26	0.14832932727248596	-0.20199833809903017	0.4320510305759948	0.5705290231882878	36819.12502597563
27	0.18378556766672297	-0.34507711999041546	0.5463484238321099	0.6474683667000346	38291.110712625414
28	0.6720746807845257	0.344439486022292	0.6500072541539359	0.321012318375784	30746.677198949365
29	0.5351356417283261	-0.19454056779528292	0.6641352326591158	0.5912776666158023	41912.332726385626
30	0.14602981994344388	-0.7435049299567325	0.5280849814737938	0.8740012757900656	39329.67910764891
31	0.06361144271087871	0.03449281033814678	0.3121371853946891	0.6299503367364775	31780.121199137327
32	-0.15654414580030057	0.14232265685099807	0.7309406891958087	0.7249509720392296	34050.798780979174
33	-0.24487819069779046	-0.08301523741944807	0.6767457486579119	0.7623657510558369	27742.49853232769
34	0.3838992151131012	-0.3384720327135769	0.7421533394541425	0.8408194130572372	33705.289190163036
35	-0.2870111651508411	-0.019057178024629567	0.668877614311269	0.8212979911229629	24356.517560548982
36	0.7062843457431005	0.4116964822586899	0.763233392450946	0.7893428811919906	29358.75623565964
37	0.05272769873682072	-0.25877029700463594	-0.009931464809347033	0.5013848325791258	35584.02129460116
38	0.6539098188520656	0.21577405003391414	0.7408073374054163	0.9302813484852536	34588.292250442864
39	0.7336717239158647	0.2026670183118384	0.7696837244702003	0.8918424177496956	34997.395890422275
40	0.5123454089681482	0.3987147241009267	0.8243737210750408	0.8780646286213323	33916.27895402622
41	0.01882920797667684	-0.04542387658949287	0.6078689813684657	0.8794916689521762	36218.31898340798
42	0.8305611836462087	-0.25472672604054636	0.734137224113052	0.816075055421043	38753.54822986993
43	0.4469671034283314	-0.10966697516232551	0.6728559715166746	0.785343608266499	33048.99005888093
44	0.11238046507971976	0.32442325150655177	0.6995813615321289	0.7351218814520669	33153.8936039135
45	0.1366056912584521	-0.39361926430913546	0.688396522433027	0.720981759753623	37146.838171162024
46	0.374657140982607	-0.20867136838773734	0.7529681834685072	0.8253897436994773	34645.15338928701
47	0.4476613073314914	-0.4163169729772194	0.7199661739204719	0.8696718944264408	32163.6288575034
48	0.6113765988342144	0.31762285520888256	0.5562855150736157	0.7835366801666628	36247.61106063987
49	-0.06178744711375408	0.22278102532942154	0.5497749048541754	0.8484507837897347	41516.12826574365
